"Phylum"	"Size"	"GC"
"Actinobacteria"	2.22366	62.6
"Actinobacteria"	2.13833	27.2
"Actinobacteria"	2.62269	72.7
"Actinobacteria"	2.32059	73
"Actinobacteria"	2.5011	73
"Actinobacteria"	2.55565	73.6
"Proteobacteria"	1.91907	34.1
"Proteobacteria"	1.60597	33.6
"Proteobacteria"	1.62384	33.7
"Firmicutes"	2.13953	41.6
"Firmicutes"	2.25379	41.3
"Firmicutes"	2.14987	41.5
"Firmicutes"	2.02417	41.8
"Firmicutes"	2.16726	41.6
"Proteobacteria"	2.22352	46.6156
"Proteobacteria"	2.14346	46.0424
"Proteobacteria"	2.05636	46.3
"Proteobacteria"	2.06141	44.0421
"Proteobacteria"	2.00835	46.109
"Proteobacteria"	2.03639	46.2
"Proteobacteria"	2.22414	39.8
"Proteobacteria"	2.26916	40
"Actinobacteria"	3.2682	57.8
"Actinobacteria"	3.26807	57.8
"Proteobacteria"	3.34024	53.0701
"Proteobacteria"	2.98239	53
"Proteobacteria"	3.01419	52.3
"Proteobacteria"	3.33967	53.07
"Proteobacteria"	3.33704	53.0701
"Proteobacteria"	3.24799	53.1587
"Proteobacteria"	3.33699	53.0701
"Proteobacteria"	3.33842	53.0701
"Proteobacteria"	3.33965	53.07
"Proteobacteria"	3.33968	53.07
"Proteobacteria"	3.01831	52.7
"Proteobacteria"	2.8882	53.1
"Proteobacteria"	1.88847	32.4
"Proteobacteria"	1.89744	32.2
"Proteobacteria"	1.84549	32.3
"Proteobacteria"	1.84393	32.4
"Proteobacteria"	1.91003	32.5
"Proteobacteria"	1.91362	32.5
"Proteobacteria"	1.94531	32.3
"Proteobacteria"	2.25749	40.4
"Proteobacteria"	2.34952	40.4
"Proteobacteria"	2.07144	40.5
"Proteobacteria"	2.40758	40.2163
"Proteobacteria"	2.37813	40.3
"Proteobacteria"	2.22794	40.2
"Proteobacteria"	2.28538	40.5
"Proteobacteria"	2.04561	64.1
"Proteobacteria"	1.43852	64.1
"Proteobacteria"	2.27337	64.1
"Firmicutes"	2.91441	46.6401
"Firmicutes"	3.1098	46.5
"Firmicutes"	3.01011	46.7
"Firmicutes"	3.03311	46.6319
"Firmicutes"	2.84991	46.6
"Firmicutes"	3.00505	46.7
"Firmicutes"	2.96034	46.8
"Firmicutes"	2.52451	46.9
"Firmicutes"	2.90062	46.7
"Firmicutes"	2.91111	27.2
"Firmicutes"	2.91193	27.2
"Firmicutes"	2.87352	46.7
"Proteobacteria"	1.98598	32.5
"Proteobacteria"	2.04971	32.5919
"Proteobacteria"	5.59639	44
"Proteobacteria"	4.97482	43.8653
"Proteobacteria"	5.8107	44.1
"Proteobacteria"	5.36912	44.3
"Proteobacteria"	5.28907	43.6
"Proteobacteria"	5.45616	44.2
"Proteobacteria"	5.42051	44.2
"Proteobacteria"	5.7935	44.1
"Proteobacteria"	5.6675	44.1
"Proteobacteria"	5.61642	44
"Proteobacteria"	5.49772	44.2
"Proteobacteria"	5.2825	44.2
"Proteobacteria"	4.95874	44.1
"Proteobacteria"	3.25627	57.3
"Proteobacteria"	3.34702	57.2
"Proteobacteria"	3.32344	57.3
"Proteobacteria"	3.39927	57.2
"Proteobacteria"	3.28358	57.2
"Proteobacteria"	3.28222	57.3
"Proteobacteria"	3.27447	57.3
"Proteobacteria"	3.27672	57.3
"Proteobacteria"	3.38927	57.2
"Firmicutes"	3.13443	40.6
"Firmicutes"	3.41588	42.5
"Firmicutes"	3.42327	42.5
"Firmicutes"	3.3925	42.8
"Proteobacteria"	4.01695	67.2
"Proteobacteria"	4.04293	67.2
"Proteobacteria"	3.26916	57.2
"Proteobacteria"	3.27014	57.2
"Proteobacteria"	3.27991	57.2
"Proteobacteria"	3.28495	57.2
"Proteobacteria"	3.29493	57.2357
"Proteobacteria"	3.31122	57.2358
"Proteobacteria"	3.28322	57.2
"Proteobacteria"	3.28607	57.1
"Proteobacteria"	3.28921	57.2
"Proteobacteria"	3.28308	57.1
"Proteobacteria"	3.28337	57.1
"Proteobacteria"	3.25999	57.1
"Proteobacteria"	3.29448	57.2357
"Proteobacteria"	3.31223	57.2358
"Proteobacteria"	3.31175	57.2358
"Proteobacteria"	3.28279	56.9
"Proteobacteria"	3.27629	57.1
"Proteobacteria"	3.26538	57
"Proteobacteria"	4.81839	53.6
"Proteobacteria"	4.9228	56.3
"Proteobacteria"	4.67945	55
"Firmicutes"	5.52319	37.9674
"Firmicutes"	5.09745	38.1
"Firmicutes"	1.84154	55.1
"Firmicutes"	5.0753	38.1493
"Proteobacteria"	7.28464	67.9346
"Proteobacteria"	5.77126	67.5
"Proteobacteria"	4.92107	67.6
"Firmicutes"	2.50748	28.6
"Firmicutes"	2.94341	45
"Firmicutes"	2.83612	45.2
"Firmicutes"	2.69593	45
"Firmicutes"	3.27011	50.2
"Firmicutes"	2.19045	38.1
"Firmicutes"	2.67131	36.8
"Firmicutes"	3.56543	45
"Firmicutes"	4.54896	49.6
"Firmicutes"	2.2846	33.3
"Firmicutes"	3.71889	54.2
"Firmicutes"	2.97186	28.8
"Firmicutes"	3.2348	31.4
"Actinobacteria"	2.39982	63.2
"Firmicutes"	2.72973	42.7
"Firmicutes"	3.23891	42.5
"Firmicutes"	1.92509	37.6
"Firmicutes"	2.00825	37.5743
"Firmicutes"	4.10213	28
"Firmicutes"	4.17356	27.8
"Proteobacteria"	3.74773	37.8
"Proteobacteria"	4.60356	41.3
"Proteobacteria"	4.40211	41.3
"Firmicutes"	3.75749	42.6
"Firmicutes"	3.62471	41.6
"Firmicutes"	3.34168	41.1
"Firmicutes"	2.73941	41.9
"Firmicutes"	1.70377	28.7
"Actinobacteria"	2.4229	65.2
"Actinobacteria"	2.39376	65.4
"Firmicutes"	4.24108	59.1
"Firmicutes"	3.61991	46.4
"Firmicutes"	3.291	38.2
"Firmicutes"	3.50191	42.9
"Firmicutes"	3.23747	57.9
"Firmicutes"	3.60564	44.3
"Firmicutes"	2.91383	41.4
"Firmicutes"	2.8697	34.9
"Proteobacteria"	2.82624	63
"Firmicutes"	6.55699	49
"Actinobacteria"	2.43987	60.6
"Firmicutes"	3.10209	43.1
"Proteobacteria"	5.36532	65.7
"Proteobacteria"	7.5963	62.4657
"Proteobacteria"	6.97878	62.0294
"Proteobacteria"	7.14047	61.9493
"Proteobacteria"	6.6917	62.1591
"Proteobacteria"	7.17374	62.0625
"Proteobacteria"	7.16272	62
"Proteobacteria"	8.94255	62
"Proteobacteria"	7.95371	61.9
"Proteobacteria"	7.35191	61.9
"Proteobacteria"	7.34718	62
"Proteobacteria"	6.84394	62
"Proteobacteria"	6.99259	61.9
"Proteobacteria"	7.08683	62
"Proteobacteria"	7.06477	62
"Proteobacteria"	6.92315	62
"Proteobacteria"	7.14969	62.0318
"Proteobacteria"	7.00159	62
"Proteobacteria"	7.13956	62.0263
"Proteobacteria"	3.30456	63.6
"Proteobacteria"	3.25971	63.4
"Proteobacteria"	5.33918	68.1
"Proteobacteria"	5.09182	68.4
"Proteobacteria"	5.26438	68.1
"Proteobacteria"	5.2079	68.2
"Proteobacteria"	4.99129	67.9
"Proteobacteria"	4.96966	68.1
"Proteobacteria"	4.77355	68.1
"Proteobacteria"	4.04385	67.7
"Proteobacteria"	4.89958	67.7798
"Proteobacteria"	3.81212	68
"Proteobacteria"	3.81394	68
"Proteobacteria"	3.81974	68
"Proteobacteria"	3.79262	68
"Proteobacteria"	3.73131	67.8
"Proteobacteria"	4.06026	67.8
"Proteobacteria"	4.08619	67.7
"Proteobacteria"	4.12424	67.7
"Proteobacteria"	1.69895	38.2
"Proteobacteria"	1.26876	32.4
"Proteobacteria"	1.24948	32.4
"Proteobacteria"	1.26033	32.5
"Proteobacteria"	1.25282	32.5
"Proteobacteria"	1.38935	44.4
"Proteobacteria"	2.81209	50.7
"Proteobacteria"	2.9824	58.8
"Proteobacteria"	2.88504	58.9
"Proteobacteria"	4.40656	65.3317
"Proteobacteria"	4.35283	65.4
"Firmicutes"	4.48209	43.6142
"Firmicutes"	2.19666	40.5
"Firmicutes"	4.13288	30.9
"Firmicutes"	4.14558	30.8866
"Firmicutes"	4.13223	30.9
"Firmicutes"	1.782	34.9
"Firmicutes"	1.98596	34.8
"Firmicutes"	2.00552	35
"Firmicutes"	1.92904	35
"Firmicutes"	2.0113	34.6
"Firmicutes"	1.82025	34.9
"Firmicutes"	1.89436	35.3
"Firmicutes"	1.90779	35
"Firmicutes"	3.09312	37.3497
"Firmicutes"	2.89168	37.4
"Actinobacteria"	2.48863	53.5
"Actinobacteria"	2.44907	53.7
"Actinobacteria"	2.42655	53.4
"Actinobacteria"	2.43333	53.6
"Actinobacteria"	2.42715	53.4
"Actinobacteria"	2.47836	53.5
"Actinobacteria"	2.48433	53.5
"Actinobacteria"	2.53068	53.7
"Actinobacteria"	2.39544	53.4
"Actinobacteria"	2.53535	53.6
"Actinobacteria"	2.48552	53.6
"Actinobacteria"	2.49919	53.5
"Actinobacteria"	2.46861	53.7
"Actinobacteria"	2.48367	53.6
"Actinobacteria"	2.38036	53.6
"Actinobacteria"	6.98821	67.4
"Actinobacteria"	6.98821	67.4
"Actinobacteria"	7.22177	65.1624
"Actinobacteria"	3.64225	67.5
"Proteobacteria"	4.01118	59.476
"Proteobacteria"	3.7788	59.8
"Actinobacteria"	9.1199	70.6845
"Proteobacteria"	4.68362	47.2508
"Proteobacteria"	4.52139	47
"Proteobacteria"	4.55311	46.9
"Proteobacteria"	4.65899	46.9
"Proteobacteria"	4.66311	47.1
"Proteobacteria"	4.75396	47.1
"Proteobacteria"	4.62181	46.9578
"Proteobacteria"	4.62588	46.953
"Proteobacteria"	4.36739	46.9
"Proteobacteria"	4.52466	47.2
"Proteobacteria"	4.46321	47
"Proteobacteria"	3.81414	60.9
"Proteobacteria"	3.71427	61
"Proteobacteria"	4.23331	65.1542
"Firmicutes"	4.20235	43.7
"Actinobacteria"	9.05485	71.982
"Proteobacteria"	6.91335	63.5184
"Firmicutes"	2.40152	42
"Proteobacteria"	9.73114	62.6336
"Proteobacteria"	4.71958	54.2
"Proteobacteria"	1.26778	35.2
"Proteobacteria"	0.703004	22.4962
"Proteobacteria"	0.719535	25.2
"Proteobacteria"	5.37318	38
"Proteobacteria"	4.60105	64.0504
"Firmicutes"	3.63053	35.7
"Actinobacteria"	3.1131	63.2
"Actinobacteria"	3.2195	62.9346
"Firmicutes"	1.63851	37.9
"Firmicutes"	2.07577	37.6586
"Firmicutes"	2.01642	37.6818
"Proteobacteria"	5.05753	45.8
"Proteobacteria"	5.13141	45.9276
"Proteobacteria"	1.47128	41.6
"Proteobacteria"	3.73225	61.6
"Proteobacteria"	0.859006	41.1
"Proteobacteria"	5.06402	51
"Proteobacteria"	4.46011	51.3
"Firmicutes"	1.85235	36.6
"Proteobacteria"	1.58138	38.8
"Proteobacteria"	1.58765	38.8
"Proteobacteria"	3.87192	66.5966
"Firmicutes"	2.87333	28.5917
"Firmicutes"	1.99967	34.6
"Firmicutes"	1.99356	34.7
"Firmicutes"	2.09776	38.0807
"Proteobacteria"	1.71901	33.0922
"Proteobacteria"	1.79915	35.9
"Proteobacteria"	1.93105	38.2
"Actinobacteria"	2.58416	67.7
"Proteobacteria"	2.4788	41.1
"Proteobacteria"	2.5842	41.1
"Proteobacteria"	2.56913	41
"Firmicutes"	3.30794	44.5045
"Firmicutes"	3.19876	44.5
"Firmicutes"	3.19776	44.7
"Firmicutes"	3.38897	44.4019
"Firmicutes"	3.20722	44.6
"Firmicutes"	1.83239	37.4
"Firmicutes"	1.80238	37.2
"Firmicutes"	3.07771	40
"Firmicutes"	2.34023	46.0393
"Actinobacteria"	4.36697	62.8
"Proteobacteria"	5.01886	59.7
"Proteobacteria"	5.23179	59.2
"Proteobacteria"	4.85822	58.9
"Firmicutes"	0.02036	45
"Proteobacteria"	0.705557	27.4
"Proteobacteria"	2.11036	48.5
"Proteobacteria"	4.75108	64.8
"Proteobacteria"	1.25473	32.5
"Proteobacteria"	1.25234	32.4
"Proteobacteria"	9.13976	68.9
"Proteobacteria"	8.8305	68.8
"Proteobacteria"	5.68899	42.8
"Proteobacteria"	2.97152	55.7
"Firmicutes"	2.62878	55.8
"Firmicutes"	3.04079	47.6793
"Actinobacteria"	3.22575	70.5
"Actinobacteria"	4.95667	74.2104
"Proteobacteria"	1.31503	29
"Proteobacteria"	7.88487	63.2559
"Proteobacteria"	6.83375	63.6189
"Proteobacteria"	7.0436	63.2315
"Proteobacteria"	8.74043	62.4
"Proteobacteria"	7.89335	62.9
"Proteobacteria"	8.67628	66.262
"Proteobacteria"	8.89642	63.2554
"Proteobacteria"	6.62991	67.1891
"Proteobacteria"	7.38389	66.9
"Proteobacteria"	10.6421	61.9
"Proteobacteria"	8.39107	65.7274
"Proteobacteria"	4.64364	68.7869
"Actinobacteria"	2.48196	60.1
"Actinobacteria"	2.51093	59.9
"Actinobacteria"	2.50008	60
"Actinobacteria"	2.49533	60.1
"Actinobacteria"	2.56026	60
"Actinobacteria"	2.49877	60
"Actinobacteria"	2.52289	60.1
"Actinobacteria"	2.48962	60
"Actinobacteria"	2.49458	60
"Actinobacteria"	2.56028	60
"Actinobacteria"	2.48863	60
"Actinobacteria"	2.519	60.1
"Actinobacteria"	2.47735	60.1
"Actinobacteria"	2.43067	60.2
"Actinobacteria"	2.50743	66.5
"Actinobacteria"	2.55477	60
"Actinobacteria"	2.55959	60.1
"Actinobacteria"	2.47641	60.1
"Actinobacteria"	2.57414	60.1
"Actinobacteria"	2.51969	60.2
"Actinobacteria"	2.53314	60.2
"Actinobacteria"	2.47448	60
"Actinobacteria"	2.52215	60.1
"Actinobacteria"	2.47658	60.1
"Actinobacteria"	2.47739	60
"Actinobacteria"	2.5019	60.1
"Actinobacteria"	2.61965	59.9
"Actinobacteria"	2.47611	60.1
"Actinobacteria"	2.51997	60.1
"Actinobacteria"	2.4779	60.1
"Actinobacteria"	2.5036	60.1
"Actinobacteria"	2.51653	60.1
"Actinobacteria"	2.54118	60
"Actinobacteria"	2.45879	60.1
"Actinobacteria"	2.5336	60.2
"Actinobacteria"	2.47538	60
"Actinobacteria"	2.51078	60.1
"Actinobacteria"	2.49084	60.1
"Actinobacteria"	2.61376	59.9
"Actinobacteria"	2.473	60.1
"Actinobacteria"	2.53013	60.2
"Actinobacteria"	2.47646	60.1
"Actinobacteria"	2.47753	60
"Actinobacteria"	2.53216	60.2
"Actinobacteria"	2.47526	60
"Actinobacteria"	2.47786	60.1
"Actinobacteria"	2.52383	60.1
"Actinobacteria"	2.53456	60.1
"Actinobacteria"	2.47524	60
"Actinobacteria"	2.50315	60.1
"Actinobacteria"	2.47393	60
"Actinobacteria"	2.47613	60.1
"Actinobacteria"	2.50899	60.1
"Actinobacteria"	2.47468	60.1
"Actinobacteria"	2.47412	60
"Actinobacteria"	2.50171	60.1
"Actinobacteria"	2.51012	60.2
"Actinobacteria"	2.52719	60.2
"Actinobacteria"	2.4977	60.1
"Actinobacteria"	2.47705	60.1
"Actinobacteria"	2.52477	60.2
"Actinobacteria"	2.49561	60.1
"Actinobacteria"	2.52394	60.1
"Actinobacteria"	2.56623	60.1
"Actinobacteria"	2.47778	60
"Actinobacteria"	2.47603	60.1
"Actinobacteria"	2.50127	60.1
"Actinobacteria"	2.47624	60
"Actinobacteria"	2.47388	60
"Actinobacteria"	2.47442	60.1
"Actinobacteria"	2.47264	60.1
"Actinobacteria"	2.4766	60.1
"Actinobacteria"	2.516	60.2
"Actinobacteria"	2.47659	60.1
"Actinobacteria"	2.48551	60
"Actinobacteria"	2.47512	60
"Actinobacteria"	2.52663	60.1
"Actinobacteria"	2.64265	60
"Actinobacteria"	2.4742	60.1
"Actinobacteria"	2.46973	60.1
"Firmicutes"	2.69786	32.7885
"Firmicutes"	2.3954	32.7
"Proteobacteria"	0.686194	33.2
"Proteobacteria"	3.27559	57.2
"Proteobacteria"	1.67859	31.3
"Proteobacteria"	1.86067	31.1
"Proteobacteria"	1.70959	50.3
"Proteobacteria"	1.76538	50.3
"Proteobacteria"	1.67729	50.3
"Proteobacteria"	1.6443	50.3
"Proteobacteria"	1.82567	50.3
"Proteobacteria"	1.6969	50.3
"Proteobacteria"	1.71358	50.3
"Proteobacteria"	1.74409	50.3
"Proteobacteria"	1.59647	50.3
"Proteobacteria"	1.51587	50.3
"Proteobacteria"	1.60534	50.3
"Proteobacteria"	1.91886	50.3
"Proteobacteria"	1.73698	50.3
"Proteobacteria"	1.65467	50.3
"Proteobacteria"	1.74063	50.3
"Proteobacteria"	1.70349	50.3
"Proteobacteria"	1.73136	50.3
"Proteobacteria"	1.53022	50.3
"Proteobacteria"	1.53199	50.3
"Proteobacteria"	1.49747	50.3
"Proteobacteria"	1.70597	50.3
"Proteobacteria"	1.76301	50.3
"Proteobacteria"	1.62384	50.3
"Proteobacteria"	1.73539	46
"Proteobacteria"	1.73358	46
"Proteobacteria"	1.67539	46
"Proteobacteria"	1.50269	46
"Proteobacteria"	1.75321	46
"Proteobacteria"	1.71025	46
"Proteobacteria"	1.71568	46
"Proteobacteria"	1.64817	46
"Proteobacteria"	1.61702	46
"Proteobacteria"	1.61655	46
"Proteobacteria"	1.78416	46
"Proteobacteria"	1.68032	46
"Proteobacteria"	1.66632	46
"Proteobacteria"	1.85148	46
"Proteobacteria"	1.56439	46
"Proteobacteria"	1.79818	46
"Proteobacteria"	1.6035	46
"Proteobacteria"	1.73689	46
"Proteobacteria"	1.68623	46
"Proteobacteria"	1.57166	29.6177
"Proteobacteria"	1.77383	34.2
"Proteobacteria"	3.82833	51.8
"Proteobacteria"	3.83383	53.5749
"Proteobacteria"	3.9056	53.6139
"Proteobacteria"	3.86084	53.5761
"Proteobacteria"	3.4379	36.6997
"Proteobacteria"	3.97509	38.6
"Proteobacteria"	4.0999	38.8761
"Proteobacteria"	3.79309	38.5
"Proteobacteria"	4.04905	39
"Proteobacteria"	3.9204	38.8
"Proteobacteria"	1.54214	34.2
"Proteobacteria"	1.48246	34.2
"Proteobacteria"	6.0298	55
"Proteobacteria"	6.17654	54.9
"Proteobacteria"	5.97411	56
"Proteobacteria"	6.4509	55.5337
"Proteobacteria"	5.8447	27.2
"Proteobacteria"	5.7793	55.8
"Proteobacteria"	5.98123	55
"Proteobacteria"	6.15214	54.8
"Proteobacteria"	5.70602	55.5
"Proteobacteria"	6.10699	55.2
"Firmicutes"	6.00063	29.9
"Firmicutes"	5.80341	29.7
"Proteobacteria"	4.73536	53.7998
"Proteobacteria"	4.53077	56.7642
"Proteobacteria"	4.26867	57.1
"Proteobacteria"	3.95731	57.5
"Proteobacteria"	4.98554	55.9
"Proteobacteria"	4.85045	55.8
"Proteobacteria"	4.36276	56.8
"Proteobacteria"	3.65963	46.6208
"Proteobacteria"	1.15977	31.1
"Proteobacteria"	1.15023	31
"Proteobacteria"	1.23106	32.3
"Actinobacteria"	10.1487	71.5
"Proteobacteria"	4.99025	59.9
"Firmicutes"	2.9362	44.9
"Proteobacteria"	2.42773	43.1
"Proteobacteria"	2.20156	34.5
"Proteobacteria"	2.90981	66.1
"Proteobacteria"	2.31408	42.5
"Actinobacteria"	6.29235	70.6615
"Proteobacteria"	6.10761	41.3
"Proteobacteria"	6.40327	41.7454
"Firmicutes"	2.77093	37.4964
"Proteobacteria"	4.77976	56.9566
"Proteobacteria"	3.98948	57.4
"Proteobacteria"	1.67644	33.5
"Proteobacteria"	4.72726	64.6764
"Firmicutes"	2.0446	32.7
"Firmicutes"	1.99587	32.5
"Firmicutes"	2.13398	33.0066
"Firmicutes"	2.13614	33.0072
"Firmicutes"	2.04656	33
"Firmicutes"	1.99597	33
"Firmicutes"	1.96769	62
"Firmicutes"	4.30387	44.8
"Proteobacteria"	2.92238	60.8415
"Proteobacteria"	3.71536	56.1
"Proteobacteria"	3.81623	56.1944
"Proteobacteria"	3.66589	55.1
"Proteobacteria"	1.0631	35.4
"Proteobacteria"	1.44075	35.7
"Proteobacteria"	2.31966	44.9
"Proteobacteria"	6.32094	57.4965
"Actinobacteria"	2.76901	59.1
"Firmicutes"	3.59249	48.7
"Proteobacteria"	4.90876	55.2
"Proteobacteria"	5.5988	54.5971
"Proteobacteria"	4.81405	57
"Proteobacteria"	4.79809	54.5297
"Proteobacteria"	4.96825	55.1
"Proteobacteria"	4.87576	55.4
"Proteobacteria"	4.72658	55.1
"Proteobacteria"	4.94508	53.7
"Proteobacteria"	4.50071	55.5
"Proteobacteria"	4.24112	58.4603
"Proteobacteria"	4.30614	53.6
"Proteobacteria"	4.54591	45.1
"Proteobacteria"	4.84526	41.6
"Proteobacteria"	4.2255	45
"Proteobacteria"	4.58792	44.2609
"Proteobacteria"	2.72213	47.3
"Proteobacteria"	1.86329	41.7
"Proteobacteria"	1.86609	41.6
"Proteobacteria"	1.9039	41.6
"Proteobacteria"	1.9617	41.5
"Proteobacteria"	1.85604	41.5
"Proteobacteria"	1.81443	41.7
"Proteobacteria"	1.95409	41.4
"Proteobacteria"	1.90429	41.4
"Proteobacteria"	1.91254	41.5
"Proteobacteria"	1.94764	41.4
"Proteobacteria"	1.77642	41.7
"Proteobacteria"	1.83669	27.2
"Proteobacteria"	5.36614	61.6566
"Proteobacteria"	5.44428	54.5286
"Firmicutes"	3.6081	42.3
"Proteobacteria"	1.5781	42.5
"Firmicutes"	3.07541	57
"Firmicutes"	3.13339	36.9
"Firmicutes"	2.92888	37.1
"Firmicutes"	2.79764	37.4
"Firmicutes"	2.81413	36.4
"Proteobacteria"	4.43767	66.1
"Proteobacteria"	4.03911	70.4
"Proteobacteria"	5.18701	44.6
"Proteobacteria"	4.98243	39.8
"Firmicutes"	2.97027	35.3
"Proteobacteria"	3.42431	54.3
"Proteobacteria"	3.81231	57.4
"Proteobacteria"	3.70369	57.5
"Proteobacteria"	2.17199	52.2
"Proteobacteria"	2.22061	52.3
"Proteobacteria"	2.13839	52.3
"Proteobacteria"	2.02396	52.4
"Proteobacteria"	5.01153	61.6047
"Proteobacteria"	3.40209	62
"Proteobacteria"	3.61764	60
"Firmicutes"	4.68167	36.5
"Proteobacteria"	4.72539	57.7
"Proteobacteria"	3.8526	38.7
"Proteobacteria"	4.11825	38.7
"Proteobacteria"	3.79032	38.7
"Proteobacteria"	4.10325	38.7
"Proteobacteria"	3.99747	38.7
"Actinobacteria"	8.73158	72.1
"Actinobacteria"	8.54593	72.2
"Firmicutes"	1.7048	41.3
"Proteobacteria"	4.01447	62.2
"Firmicutes"	1.87529	28.9
"Firmicutes"	2.00585	39.5
"Firmicutes"	1.99404	39.4
"Firmicutes"	1.90553	41.4
"Firmicutes"	1.88471	41.3
"Firmicutes"	1.95869	41.1
"Firmicutes"	2.00518	40.9
"Firmicutes"	1.88881	41.4
"Firmicutes"	1.8539	62
"Firmicutes"	1.93835	41.3
"Firmicutes"	1.92058	41.1
"Firmicutes"	1.98682	41.1
"Firmicutes"	2.02059	39.8
"Proteobacteria"	7.35914	65.791
"Proteobacteria"	6.29461	26.5
"Proteobacteria"	6.70779	68.2
"Actinobacteria"	3.13375	68.6
"Firmicutes"	1.88185	33.3
"Actinobacteria"	1.54381	45.7
"Actinobacteria"	5.34099	69.9675
"Firmicutes"	3.16438	38.6
"Firmicutes"	2.24909	41.4
"Firmicutes"	2.20994	32.2
"Firmicutes"	2.57321	53.3
"Firmicutes"	1.96675	38.8
"Actinobacteria"	3.60802	64
"Proteobacteria"	1.25828	35.2
"Proteobacteria"	4.07009	18.6
"Firmicutes"	2.36282	34.5
"Proteobacteria"	5.35277	68.5
"Proteobacteria"	4.62731	67.8
"Proteobacteria"	4.96715	65.1
"Proteobacteria"	4.87966	64.9
"Proteobacteria"	5.01263	64.8
"Proteobacteria"	6.10507	58.7
"Proteobacteria"	6.15366	58.6
"Proteobacteria"	6.08205	58.7
"Proteobacteria"	6.14594	58.6
"Proteobacteria"	6.53826	58.3401
"Proteobacteria"	6.22175	58.5
"Proteobacteria"	6.70426	57.9
"Proteobacteria"	5.7592	58.1
"Proteobacteria"	6.11245	57.8989
"Proteobacteria"	5.87028	58
"Proteobacteria"	6.23665	57.8
"Proteobacteria"	5.90521	58
"Proteobacteria"	6.0883	58
"Actinobacteria"	2.76361	55.6
"Actinobacteria"	2.09459	62.1
"Proteobacteria"	3.84966	38.6
"Proteobacteria"	3.88842	38.6
"Proteobacteria"	3.86253	38.8
"Proteobacteria"	3.8109	38.6
"Proteobacteria"	3.90277	38.6
"Proteobacteria"	3.91151	38.7
"Proteobacteria"	3.56171	41
"Proteobacteria"	3.53249	41.3
"Proteobacteria"	3.59947	41.3
"Proteobacteria"	3.33893	38.7
"Proteobacteria"	3.2575	38.7
"Proteobacteria"	3.347	42.6
"Proteobacteria"	3.35313	43
"Proteobacteria"	3.49778	42.8
"Firmicutes"	3.60102	48.2
"Proteobacteria"	4.03767	40.2953
"Proteobacteria"	5.3499	43.4
"Proteobacteria"	4.757	38.9
"Proteobacteria"	4.18462	40.2
"Proteobacteria"	2.54757	45.5
"Actinobacteria"	2.60131	57.1
"Proteobacteria"	0.656076	41.8
"Proteobacteria"	2.01307	42.6
"Firmicutes"	3.00858	55.6
"Proteobacteria"	4.59909	57.2342
"Proteobacteria"	4.56776	57.2
"Proteobacteria"	3.05987	42.6
"Proteobacteria"	2.24639	37.4
"Proteobacteria"	5.36252	56.2
"Proteobacteria"	5.12568	56.1
"Firmicutes"	2.67481	36.1
"Proteobacteria"	4.34797	46.2
"Proteobacteria"	4.31345	46.4
"Proteobacteria"	4.35071	46.4
"Proteobacteria"	4.36655	46.1
"Proteobacteria"	4.27335	46.2
"Proteobacteria"	3.51319	60.569
"Proteobacteria"	3.37329	50.1211
"Firmicutes"	2.53234	35.2
"Proteobacteria"	5.14468	44.6
"Proteobacteria"	5.16043	44.6
"Firmicutes"	4.45836	42.6
"Firmicutes"	4.83544	44
"Firmicutes"	2.01056	42
"Firmicutes"	1.92995	42.1
"Firmicutes"	1.98958	42.1
"Proteobacteria"	4.69824	44.7
"Proteobacteria"	4.65301	44.7
"Proteobacteria"	5.68063	45.7
"Proteobacteria"	5.51326	45.7
"Proteobacteria"	3.8151	44.1
"Proteobacteria"	4.00279	49.5
"Proteobacteria"	4.95866	50.6
"Proteobacteria"	4.91641	50.634
"Actinobacteria"	7.37089	73.1496
"Firmicutes"	1.41958	36.2
"Firmicutes"	3.55121	56.8
"Firmicutes"	3.55783	56.7881
"Firmicutes"	3.9938	43.9823
"Firmicutes"	2.77068	36.1
"Firmicutes"	2.4289	35.4
"Firmicutes"	2.10179	37.9101
"Actinobacteria"	2.33791	52.2
"Actinobacteria"	2.33794	52.2
"Actinobacteria"	2.31041	52.1
"Actinobacteria"	2.33766	52.2
"Actinobacteria"	2.27912	52.2
"Actinobacteria"	2.32059	52.1
"Actinobacteria"	2.33761	52.2
"Actinobacteria"	2.33532	52.2
"Actinobacteria"	2.33773	52.2
"Actinobacteria"	2.32821	52.2
"Actinobacteria"	2.33511	52.2
"Actinobacteria"	2.29701	52.2
"Actinobacteria"	2.33763	52.2
"Actinobacteria"	2.3144	52.1
"Actinobacteria"	2.29346	52.2
"Firmicutes"	3.17096	38.1
"Proteobacteria"	1.28752	29.6
"Proteobacteria"	3.27333	65
"Firmicutes"	3.15742	45.9
"Proteobacteria"	5.01213	53.8376
"Firmicutes"	4.71424	34.3
"Firmicutes"	2.13214	38.6
"Firmicutes"	2.16347	38.6
"Firmicutes"	2.15214	38.5
"Proteobacteria"	4.83571	67.9887
"Proteobacteria"	5.07075	67.9137
"Proteobacteria"	7.41668	66.3618
"Proteobacteria"	8.48086	65.4817
"Proteobacteria"	5.48742	27.2
"Firmicutes"	4.09415	35.8902
"Proteobacteria"	6.69003	62.5728
"Proteobacteria"	4.84603	66
"Proteobacteria"	3.26536	57.2
"Proteobacteria"	3.11028	57.2
